sobject_id,ra,dec,gaiadr3_source_id,tmass_id
170910004101038,0.7928749918937683,4.294055461883545,2741850157616688512,00031029+0417385
140711003901029,0.7941250205039978,-81.14544677734375,4631202281100946944,00031059-8108435
170829001901120,0.7950416803359985,-30.18027687072754,2320790289973970432,00031081-3010488
170910004101063,0.7962916493415833,3.845944404602051,2740137118500681344,00031111+0350453
170713005601328,0.796625018119812,-61.44702911376953,4905573970315789312,00031118-6126493
201002002601038,0.796708345413208,-66.60350036621094,4707748292058289408,00031123-6636125
170829001901142,0.7980833053588867,-30.084362030029297,2320815406943122944,00031153-3005035
170910004101387,0.7983750104904175,4.773472309112549,2741905442435747584,00031161+0446246
170910004101032,0.7986666560173035,4.370500087738037,2741851802587642368,00031169+0422137
170711005801060,0.8012499809265137,-64.65802764892578,4901052434905038336,00031230-6439288
170910004101361,0.8014166951179504,4.975361347198486,2741957360000455936,00031234+0458313
170829001901110,0.8015833497047424,-30.451221466064453,2320765482242884608,00031238-3027043
171029003301237,0.8018749952316284,-20.358388900756836,2341570441263535360,00031244-2021300
141104003301155,0.8034583330154419,-75.38966369628906,4685241323397810432,00031284-7523228
161118002501260,0.8036666512489319,-51.1343879699707,4973468813333015040,00031288-5108037
170829001901118,0.8037916421890259,-30.514083862304688,2320764275357174528,00031292-3030506
161118002501158,0.8051249980926514,-51.794471740722656,4973200807373286528,00031322-5147401
201002002601067,0.8051666617393494,-67.1040267944336,4707485474419462912,00031323-6706141
170910004101338,0.8054999709129333,5.330666542053223,2742080986339231360,00031332+0519503
170711005801073,0.8057500123977661,-64.86880493164062,4900295146271213312,00031338-6452076
161118002501218,0.8072083592414856,-51.48055648803711,4973398788185573376,00031372-5128499
140713004601003,0.8077499866485596,-76.02244567871094,4684964280827193216,00031385-7601208
170829001901090,0.8081250190734863,-30.492555618286133,2320765069926027776,00031395-3029331
170910004101049,0.8097500205039978,4.125777721405029,2741658670794611072,00031433+0407327
140713004601369,0.8098750114440918,-75.64627838134766,4685175627578033152,00031436-7538465
170711005801074,0.8103749752044678,-64.89594268798828,4900294802673831936,00031448-6453453
171029003301135,0.8107916712760925,-21.462499618530273,2340694577172590080,00031458-2127449
161118002501136,0.8112916946411133,-52.13408279418945,4973133737164001152,00031470-5208027
170829001901097,0.8120833039283752,-30.524805068969727,2320764210932571264,00031491-3031293
170828002701108,0.812333345413208,-30.308971405029297,2320776168121509248,00031496-3018320
140713004601015,0.812375009059906,-76.13580322265625,4684948063030700544,00031496-7608088
170829001901291,0.812416672706604,-29.69877815246582,2320880140689866752,00031497-2941555
200801005101389,0.81270831823349,-53.340972900390625,4972074873105862016,00031498-5320274
140811005001151,0.8135833144187927,-73.37369537353516,4689399057898820864,00031525-7322253
170713005601344,0.8149999976158142,-61.684165954589844,4904804758852908160,00031560-6141030
201002002601336,0.8164583444595337,-65.54794311523438,4900017790167093888,00031591-6532524
170828002701295,0.8167916536331177,-29.333471298217773,2320994902215606400,00031601-2920003
170829001901241,0.8187083601951599,-29.979833602905273,2320819392672414848,00031648-2958474
170910004101055,0.8188750147819519,4.021027565002441,2740153130138754944,00031652+0401155
140811005001179,0.8192499876022339,-73.05613708496094,4689468258411865856,00031661-7303219
140708007101120,0.8203750252723694,-78.56602478027344,4635636993749770496,00031688-7833576
170829001901296,0.8222083449363708,-29.22719383239746,2320997891512848256,00031734-2913378
170829001901102,0.8238333463668823,-30.865528106689453,2314562999711162240,00031771-3051559
161119002601228,0.8242083191871643,-57.85722351074219,4919349201744423808,00031782-5751259
170711005801054,0.8253333568572998,-64.57585906982422,4901056386275011968,00031807-6434330
170713005601326,0.8261250257492065,-61.36569595336914,4905577646807788288,00031826-6121565
201002002601362,0.8276666402816772,-65.96824645996094,4899944127184076928,00031861-6558059
171027001601235,0.827833354473114,-20.39091682434082,2341569410471385856,00031868-2023272
170910004101376,0.828083336353302,4.828055381774902,2741908225574574336,00031875+0449410
170713005601353,0.8290416598320007,-61.75758361816406,4904803384463283456,00031898-6145273
140811005001148,0.8304583430290222,-73.38727569580078,4689398989179344768,00031930-7323142
171027001601175,0.8314999938011169,-20.930389404296875,2341478735121814528,00031955-2055493
161119002601231,0.8322916626930237,-57.81383514404297,4919349545341805440,00031975-5748499
140708007101192,0.8322916626930237,-77.72916412353516,4683817593278616960,00031975-7743449
170829001901298,0.8324999809265137,-29.424638748168945,2320990980909779968,00031979-2925286
201002002601386,0.8337083458900452,-66.15386199951172,4899926530702824064,00031987-6609147
171029003301261,0.8330000042915344,-20.014944076538086,2365611774105028352,00031992-2000538
171027001601173,0.8330416679382324,-20.897472381591797,2341479147438674304,00031992-2053508
171029003301263,0.8331249952316284,-19.956193923950195,2365800031111352576,00031995-1957223
140708007101193,0.8337500095367432,-77.79000091552734,4683816287608568064,00032010-7747239
150828004701032,0.8343333601951599,-79.51766967773438,4635337617349368960,00032021-7931035
141104003301204,0.8345000147819519,-74.79227447509766,4688320677510823936,00032026-7447322
171027001601134,0.8350833058357239,-21.44333267211914,2340694645892062720,00032042-2126358
161119002601224,0.8357083201408386,-57.923194885253906,4919160360622113664,00032059-5755235
170829001901293,0.8359166383743286,-29.822999954223633,2320869901488170624,00032061-2949227
170713005601332,0.8364583253860474,-61.520668029785156,4905560879255477120,00032075-6131144
161118002501252,0.8366249799728394,-51.40711212158203,4973411741806987392,00032079-5124255
161118002501278,0.8372916579246521,-50.70216751098633,4976495081649552512,00032095-5042077
201002002601064,0.8386250138282776,-67.03614044189453,4707489082191981184,00032119-6702101
170829001901099,0.8383333086967468,-30.364389419555664,2320774965530669184,00032120-3021516
170713005601028,0.8386250138282776,-62.16661071777344,4904729919047207808,00032126-6209596
170910004101343,0.8397083282470703,5.273805618286133,2742077550365395712,00032153+0516255
171027001601226,0.8397499918937683,-20.49252700805664,2341565459101475584,00032153-2029329
140811005001252,0.840708315372467,-72.2449722290039,4689751004698694784,00032177-7214418
170828002701148,0.8410416841506958,-30.019611358642578,2320818945995819136,00032184-3001105
170711005801058,0.8411250114440918,-64.60316467285156,4901056042677566720,00032186-6436113
171027001601132,0.8416249752044678,-21.494916915893555,2340694233575203712,00032197-2129415
161118002501247,0.8422916531562805,-51.35630416870117,4973415074701607936,00032214-5121226
171027001601163,0.8426250219345093,-20.986221313476562,2341466296896526720,00032222-2059101
170910004101046,0.843416690826416,4.146416664123535,2741656226956923904,00032242+0408470
170910004101009,0.843666672706604,4.548527717590332,2741864451267884032,00032248+0432547
170910004101061,0.843833327293396,3.8446667194366455,2740134507159318016,00032252+0350408
200801005101059,0.8450000286102295,-54.20169448852539,4923929457948240768,00032278-5412058
170910004101364,0.8463333249092102,4.951055526733398,2741956501006997120,00032312+0457038
200801005101372,0.8475416898727417,-53.15597152709961,4972268146634687232,00032339-5309216
171029003301198,0.8485833406448364,-20.7143611907959,2341509246569494144,00032365-2042515
161118002501153,0.8493750095367432,-51.830528259277344,4973199604782443776,00032384-5149499
171029003301157,0.8500416874885559,-21.030027389526367,2341465266104376960,00032400-2101480
140708007101123,0.8510833382606506,-78.45263671875,4635685440980859136,00032426-7827095
170828002701296,0.8516250252723694,-29.813722610473633,2320869729689478144,00032438-2948493
171027001601239,0.8519583344459534,-20.395889282226562,2341570819220659456,00032446-2023451
200801005101037,0.8531249761581421,-53.81761169433594,4971991344582248320,00032467-5349035
201002002601384,0.8532916903495789,-66.13066864013672,4899926809875947136,00032473-6607502
161118002501188,0.8535833358764648,-51.672611236572266,4973205342858805760,00032485-5140213
171027001601269,0.8536666631698608,-19.82324981689453,2365808006866839040,00032488-1949235
200801005101397,0.8540833592414856,-53.41105651855469,4972061782045545216,00032496-5324396
170829001901105,0.8543333411216736,-30.435054779052734,2320771220319192448,00032503-3026063
150828004701377,0.8542500138282776,-78.86386108398438,4635614728639328512,00032506-7851499
171027002201225,0.8557500243186951,-20.502500534057617,2341565252943045632,00032538-2030088
170910004101011,0.8587083220481873,4.532583236694336,2741863523554948736,00032608+0431571
170713005601336,0.859000027179718,-61.57291793823242,4905556859166091648,00032616-6134225
170711005801079,0.8610000014305115,-65.13980865478516,4900229480515112320,00032664-6508232
170910004101340,0.8617083430290222,5.357861042022705,2742078581157548288,00032680+0521282
170711005801078,0.862416684627533,-65.11274719238281,4900230378164410368,00032698-6506458
171027001601128,0.8636666536331177,-21.579471588134766,2340587336133247360,00032727-2134459
170829001901096,0.8638749718666077,-30.446887969970703,2320770464404949632,00032733-3026488
170713005601075,0.8654166460037231,-62.96377944946289,4904447344558224768,00032768-6257496
140708007101146,0.8662916421890259,-78.08897399902344,4683747327613689728,00032790-7805203
161118002501268,0.8683333396911621,-51.10630416870117,4973492418472736384,00032839-5106227
170910004101025,0.8687499761581421,4.3843889236450195,2741857029564400640,00032849+0423037
141104003301157,0.8686249852180481,-75.33611297607422,4685242796569801472,00032849-7520100
170713005601395,0.8688750267028809,-62.15852737426758,4904729957702418432,00032853-6209306
170711005801072,0.8692083358764648,-64.91063690185547,4900283395240693632,00032859-6454382
200801005101359,0.8705000281333923,-53.02544403076172,4972272922638315008,00032890-5301317
170828002701097,0.8707500100135803,-30.324222564697266,2320776649158231296,00032897-3019272
201002002601365,0.8709166646003723,-65.97061157226562,4899944436421722112,00032902-6558141
171027001601257,0.8711666464805603,-20.127695083618164,2365605799806295424,00032908-2007396
141104003301192,0.8711666464805603,-74.91019439697266,4688271955401831936,00032909-7454367
170711005801055,0.871791660785675,-64.5562515258789,4901057176548932096,00032921-6433225
200801005101341,0.8721250295639038,-52.645389556884766,4972343119583873280,00032932-5238433
140811005001237,0.8735416531562805,-72.49463653564453,4689729285047459456,00032964-7229407
140713004601001,0.8744166493415833,-75.98308563232422,4684965345979077504,00032986-7558590
161118002501195,0.8745833039283752,-51.72739028930664,4973204037188748544,00032989-5143386
140711003901385,0.875291645526886,-80.6602783203125,4634279509206656128,00033007-8039370
171027001601232,0.8763750195503235,-20.448888778686523,2341566004561616128,00033033-2026559
170910004101381,0.877916693687439,4.829972267150879,2741907538379826304,00033069+0449478
161118002501274,0.877958357334137,-50.964359283447266,4973505956209650688,00033069-5057517
161118002501160,0.8800833225250244,-51.804054260253906,4973223313001975296,00033121-5148145
170829001901098,0.8803750276565552,-30.222305297851562,2320778332785074560,00033127-3013203
170713005601072,0.8803333044052124,-62.86663818359375,4904451781260887552,00033127-6251598
170910004101005,0.8807500004768372,4.583166599273682,2741864897944481920,00033138+0434593
161118002501280,0.8807500004768372,-50.711666107177734,4976517518558706304,00033138-5042419
140811005001210,0.8809166550636292,-72.7838363647461,4689663314349801856,00033139-7247017
170713005601355,0.8824166655540466,-61.75788879394531,4904801872634793984,00033177-6145283
170828002701305,0.8828750252723694,-29.718000411987305,2320877220112116224,00033188-2943048
201002002601337,0.8841666579246521,-65.5727767944336,4900014873885421952,00033215-6534218
170828002701340,0.8845416903495789,-29.733417510986328,2320877185752378496,00033229-2944001
201002002601390,0.8847916722297668,-66.27008056640625,4707770969485589760,00033237-6616125
140811005001227,0.8853750228881836,-72.6278076171875,4689680562938458624,00033246-7237400
201002002601042,0.8864166736602783,-66.67183685302734,4707699947906453248,00033271-6640186
140711003901376,0.8864166736602783,-80.54680633544922,4634294455692842624,00033274-8032484
171027001601137,0.8865000009536743,-21.303083419799805,2340700624486547072,00033275-2118109
140708007101174,0.887624979019165,-77.88569641113281,4683767943456730496,00033303-7753084
170713005601343,0.8891666531562805,-61.63283157348633,4905557168403741184,00033340-6137582
170828002701095,0.8899999856948853,-30.47830581665039,2320770189527046528,00033359-3028420
161119002601182,0.8899999856948853,-58.508609771728516,4919069272955734784,00033360-5830311
170829001901092,0.890375018119812,-30.262222290039062,2320777469496305024,00033369-3015440
170910004101351,0.890583336353302,5.1832499504089355,2741970485420506880,00033373+0510596
200801005101046,0.8923749923706055,-53.96041488647461,4971985675224994688,00033418-5357372
170829001901303,0.8927500247955322,-29.70227813720703,2320877387615458944,00033426-2942081
200801005101367,0.8943333625793457,-53.079498291015625,4972271651327996160,00033463-5304464
170910004101058,0.8947083353996277,3.8536109924316406,2740134404081351936,00033473+0351130
140811005001221,0.8948749899864197,-72.68086242675781,4689676542849070976,00033475-7240509
170711005801053,0.8952916860580444,-64.62264251708984,4901052842925681024,00033485-6437215
150828004701044,0.8968750238418579,-79.71827697753906,4634580328715588608,00033523-7943057
171027001601171,0.8989999890327454,-20.911666870117188,2341490554871813760,00033575-2054420
161119002601215,0.8989583253860474,-58.065887451171875,4919143730508748928,00033576-5803571
140811005001182,0.8991666436195374,-73.024169921875,4689468636368983936,00033579-7301269
141104003301167,0.8995416760444641,-75.19744110107422,4685247542510449024,00033591-7511507
170711005801038,0.9000833630561829,-64.45744323730469,4901069717853489664,00033601-6427267
170713005601023,0.9002083539962769,-62.230220794677734,4904718309751116800,00033604-6213487
170711005801330,0.9014583230018616,-63.628334045410156,4901355311702663808,00033634-6337420
201002002601369,0.9022499918937683,-66.02436065673828,4899931585879574144,00033652-6601278
170711005801024,0.9022916555404663,-64.37921905517578,4901074047180517632,00033653-6422451
200801005101012,0.9025833606719971,-53.53383255004883,4972056421926363648,00033658-5332019
140811005001206,0.903041660785675,-72.8348617553711,4689662180478437504,00033670-7250054
161118002501269,0.9041249752044678,-51.213584899902344,4973487230152175872,00033698-5112489
171029003301255,0.9047916531562805,-20.21758270263672,2365603910020686720,00033714-2013031
171027002201267,0.9056666493415833,-19.906055450439453,2365806151440969856,00033735-1954218
170829001901302,0.905958354473114,-29.222278594970703,2320997410476512000,00033742-2913201
170713005601346,0.9071666598320007,-61.671417236328125,4904806201961819264,00033772-6140171
171027001601243,0.9087499976158142,-20.387388229370117,2341570716141444608,00033810-2023143
171027001601204,0.9110000133514404,-20.643444061279297,2341510002483753216,00033863-2038363
141104003301199,0.9110833406448364,-74.82597351074219,4688273432870570880,00033864-7449334
171027001601152,0.9120416641235352,-21.086721420288086,2341461761411065216,00033888-2105122
170910004101342,0.9120833277702332,5.367055416107178,2742079818108136960,00033890+0522013
170910004101035,0.9122083187103271,4.256472110748291,2741661694451591168,00033892+0415233
170910004101367,0.9132916927337646,4.979694366455078,2741962720119641856,00033919+0458467
170713005601362,0.9147083163261414,-61.8569450378418,4904788609775790208,00033952-6151249
170829001901023,0.9158333539962769,-30.035972595214844,2320817262368639872,00033979-3002095
171027001601133,0.9159166812896729,-21.35586166381836,2340696913634804480,00033981-2121209
171027002201271,0.9164999723434448,-19.848194122314453,2365807006138269312,00033995-1950534
170711005801064,0.9167083501815796,-64.75577545166016,4900299990994313600,00034003-6445204
171029003301166,0.9172499775886536,-20.885665893554688,2341490761030253440,00034013-2053083
150828004701001,0.9190000295639038,-79.1397476196289,4635407264539065600,00034057-7908230
161118002501277,0.9190833568572998,-50.90127944946289,4973509323464008320,00034058-5054044
200801005101031,0.9194583296775818,-53.74958419799805,4972003370490246144,00034067-5344584
170829001901306,0.9201666712760925,-29.53702735900879,2320883198706931968,00034082-2932133
171027001601260,0.921583354473114,-20.142778396606445,2365606968037400576,00034117-2008338
170711005801333,0.9229999780654907,-63.68986129760742,4901351227189954560,00034151-6341234
171027001601230,0.9236249923706055,-20.489166259765625,2341564909345662592,00034166-2029208
161118002501281,0.9241666793823242,-50.79052734375,4976513257951149824,00034179-5047258
161119002601213,0.9241666793823242,-58.1069450378418,4919143008954245376,00034181-5806250
170910004101399,0.9254166483879089,4.633416652679443,2741888842385596800,00034210+0438003
161118002501116,0.9263749718666077,-52.57777786254883,4972378716272819456,00034233-5234399
161119002601202,0.9290000200271606,-58.24211120605469,4919091331907748224,00034296-5814315
140708007101261,0.9292083382606506,-77.29083251953125,4684032199907919744,00034301-7717269
201002002601037,0.9297083616256714,-66.62325286865234,4707700669460910592,00034305-6637238
200801005101053,0.9295833110809326,-54.11405563354492,4923941724374834816,00034309-5406503
201002002601398,0.9297916889190674,-66.30194091796875,4707767705310445696,00034314-6618070
171027001601273,0.9316666722297668,-19.84691619873047,2365806976074994560,00034359-1950489
171027001601263,0.9325000047683716,-20.098583221435547,2365607174195829888,00034379-2005549
170829001901311,0.9327916502952576,-29.668222427368164,2320878869379557248,00034386-2940056
140708007101229,0.9330416917800903,-77.60289001464844,4683833944217486848,00034392-7736104
171027001601129,0.9336249828338623,-21.429805755615234,2340695676684218112,00034406-2125470
170713005601331,0.9338333606719971,-61.40519332885742,4905575619583224960,00034412-6124187
140713004601378,0.9347083568572998,-75.75491333007812,4685159577283485056,00034432-7545176
170711005801323,0.9351249933242798,-63.358306884765625,4901410978775026304,00034443-6321298
140711003901043,0.9357083439826965,-81.30802917480469,4631196474305173120,00034456-8118289
200801005101025,0.9359166622161865,-53.7065544128418,4972027868983701376,00034463-5342237
170711005801059,0.93729168176651,-64.6707763671875,4901051782069993856,00034494-6440147
140713004601046,0.937833309173584,-76.54572296142578,4684877007091796096,00034507-7632446
170713005601325,0.9380000233650208,-61.206722259521484,4905628396141345280,00034512-6112241
200801005101008,0.9386666417121887,-53.50600051879883,4972080645541910784,00034524-5330215
171029003301228,0.9395833611488342,-20.520971298217773,2341564527092722688,00034550-2031153
171027001601156,0.9402916431427002,-20.98555564880371,2341465747140713984,00034566-2059079
171027001601271,0.940666675567627,-19.896638870239258,2365618890866610816,00034575-1953479
170711005801359,0.9412083625793457,-63.981529235839844,4901144450284408192,00034590-6358534
170910004101004,0.9414166808128357,4.586222171783447,2741887609731556096,00034594+0435104
170910004101029,0.9430000185966492,4.307277679443359,2741667810485040768,00034632+0418261
170711005801363,0.9433749914169312,-64.0197525024414,4901141216172745600,00034640-6401110
170711005801368,0.9444166421890259,-64.05358123779297,4901140876871621632,00034664-6403129
140711003901395,0.9454166889190674,-80.75152587890625,4634276584331798912,00034689-8045054
161118002501133,0.9460416436195374,-52.00552749633789,4973158647974882176,00034705-5200198
141104003301152,0.9459999799728394,-75.39444732666016,4685229709806215808,00034706-7523400
171027001601136,0.9480000138282776,-21.23616600036621,2340707565153696256,00034751-2114099
170910004101373,0.9486250281333923,4.905333518981934,2741914101089853568,00034767+0454191
170711005801327,0.9492499828338623,-63.485721588134766,4901406237131107072,00034783-6329086
200801005101004,0.949791669845581,-53.4854736328125,4972080954779555200,00034793-5329075
170910004101052,0.949874997138977,3.9420554637908936,2740136843622794752,00034797+0356313
171027001601274,0.9518749713897705,-19.84488868713379,2365808247385047168,00034845-1950415
170910004101045,0.9520416855812073,4.060305595397949,2741642968394186496,00034849+0403371
170713005601067,0.9522500038146973,-62.79380416870117,4904454358241257472,00034852-6247375
170713005601339,0.9535416960716248,-61.56797409057617,4905558199195884928,00034886-6134047
161118002501141,0.9536250233650208,-51.799583435058594,4973223175562960128,00034887-5147585
140811005001259,0.9555833339691162,-72.13294219970703,4701767979595819648,00034934-7207586
171027001601254,0.9584166407585144,-20.30791664123535,2365590784600632576,00035001-2018284
170829001901022,0.9590416550636292,-30.065471649169922,2320816231576490496,00035016-3003556
170910004101375,0.9591249823570251,4.890805721282959,2741914032370376960,00035018+0453268
171027001601124,0.9602083563804626,-21.524471282958984,2340681657910964352,00035045-2131280
140711003901353,0.9617916941642761,-80.22708129882812,4634493295498387584,00035082-8013374
171027001601251,0.9622499942779541,-20.424667358398438,2341567417606577024,00035093-2025287
161119002601237,0.9637500047683716,-57.7425537109375,4919350919731332736,00035130-5744332
171029003301249,0.9643750190734863,-20.33769416809082,2365590475362987776,00035144-2020155
170910004101040,0.9644166827201843,4.128860950469971,2741656540490840576,00035145+0407439
201002002601035,0.9648749828338623,-66.60397338867188,4707701459734891008,00035154-6636143
171027001601259,0.9649166464805603,-20.17133331298828,2365605868525782016,00035158-2010167
171029003301133,0.9662083387374878,-21.254499435424805,2340706740519976064,00035188-2115160
170910004101368,0.9665416479110718,4.964527606964111,2741915475479386880,00035197+0457522
200801005101385,0.9695833325386047,-53.27491760253906,4972098650044807168,00035243-5316286
170711005801046,0.96895831823349,-64.45630645751953,4901069683493749376,00035254-6427227
170829001901307,0.9695000052452087,-29.281917572021484,2320993832768061568,00035267-2916548
171027001601139,0.9699166417121887,-21.162776947021484,2340708424147154304,00035276-2109459
170711005801065,0.9702916741371155,-64.82991790771484,4900295627307545216,00035286-6449477
201002002601055,0.9722499847412109,-66.89822387695312,4707678713588029824,00035331-6653535
150828004701389,0.9723333120346069,-79.01191711425781,4635421592549982720,00035335-7900427
170829001901332,0.9727500081062317,-29.64263916015625,2320879384775632384,00035345-2938334
140811005001242,0.9745416641235352,-72.45530700683594,4689738222875960832,00035388-7227191
171027001601130,0.9752083420753479,-21.32991600036621,2340697394671141504,00035405-2119475
170829001901343,0.9752500057220459,-29.653165817260742,2320878628861388928,00035405-2939112
171027001601270,0.9759166836738586,-20.013471603393555,2365616898002056448,00035421-2000484
140713004601010,0.9760833382606506,-76.08010864257812,4684960531319909760,00035425-7604484
170713005601370,0.9762083292007446,-61.93805694580078,4904784349168236544,00035428-6156171
140713004601384,0.9763333201408386,-75.83210754394531,4685155217893405824,00035431-7549555
171029003301129,0.9764999747276306,-21.33363914489746,2340697188512711552,00035436-2120009
150828004701013,0.9769999980926514,-79.29991912841797,4635355415693830528,00035445-7917596
170829001901085,0.9772499799728394,-30.28380584716797,2320774278335949952,00035453-3017017
200801005101011,0.9779583215713501,-53.53702926635742,4972079683469153408,00035471-5332131
140811005001247,0.9779583215713501,-72.3636703491211,4689751417015483136,00035472-7221491
170711005801345,0.9802083373069763,-63.86272048950195,4901335108176507264,00035524-6351457
170910004101395,0.984624981880188,4.669777870178223,2741889190279542656,00035631+0440111
170829001901091,0.9870416522026062,-30.79461097717285,2320558052502165888,00035688-3047405
161118002501256,0.9879999756813049,-51.46858215332031,4973421774850539392,00035712-5128069
170711005801355,0.9880833625793457,-63.93058395385742,4901147027264783360,00035713-6355501
161119002601227,0.9899583458900452,-57.91910934448242,4919157508763894272,00035759-5755086
171029003301271,0.9911249876022339,-20.028972625732422,2365613839985072640,00035786-2001442
171027001601121,0.9917083382606506,-21.56861114501953,2340680180442214784,00035801-2134067
140708007101133,0.9940833449363708,-78.19119262695312,4635707225054951296,00035858-7811282
200801005101362,0.9959166646003723,-52.97944259643555,4972296596498046464,00035895-5258459
201002002601036,0.9959166646003723,-66.62494659423828,4707700532021955712,00035897-6637300
170829001901317,0.9962916374206543,-29.75491714477539,2320830731386106368,00035910-2945177
201002002601347,0.9978333115577698,-65.69552612304688,4900000683313411712,00035950-6541437
171027001601154,0.9981666803359985,-20.970333099365234,2341486362983763328,00035955-2058131
161118002501261,0.9983333349227905,-51.27164077758789,4973439160878198016,00035959-5116179
170829001901069,1.000083327293396,-30.321056365966797,2320773213184062080,00040001-3019158
171027001601131,1.0005416870117188,-21.257028579711914,2340706500001808384,00040013-2115250
170711005801010,1.0007916688919067,-64.22227478027344,4901124830873812992,00040019-6413201
170829001901089,1.0020416975021362,-30.772666931152344,2320558082565935744,00040048-3046214
171027001601267,1.002500057220459,-20.087722778320312,2365606899317923328,00040060-2005156
170829001901313,1.003499984741211,-29.44619369506836,2320978512620414080,00040082-2926462
170711005801035,1.003499984741211,-64.45811462402344,4901070954804068224,00040084-6427292
170713005601394,1.0042500495910645,-62.10708236694336,4904731641329591936,00040101-6206253
170910004101020,1.0043749809265137,4.391388893127441,2741670799782257280,00040104+0423289
171027002201118,1.0047916173934937,-21.635250091552734,2340676744468375936,00040115-2138066
170910004101010,1.0052083730697632,4.509944438934326,2741859812703244544,00040124+0430357
141104003301229,1.006500005722046,-74.49732971191406,4688342766525097088,00040155-7429503
171029003301131,1.0069166421890259,-21.23522186279297,2340706981038144512,00040166-2114066
170910004101018,1.0070416927337646,4.421555519104004,2741671212099138304,00040169+0425175
161118002501127,1.0083333253860474,-52.05172348022461,4973157685901555456,00040200-5203061
170829001901309,1.0098333358764648,-29.14494514465332,2321003732668370688,00040234-2908417
161119002601184,1.0113749504089355,-58.46175003051758,4919069822711468288,00040273-5827422
161119002601168,1.0125833749771118,-58.693973541259766,4918313015114332928,00040302-5841383
170829001901084,1.013041615486145,-30.596776962280273,2320577981150412416,00040313-3035483
171027001601258,1.0132499933242798,-20.266305923461914,2365591231277231232,00040318-2015586
171027001601127,1.0133750438690186,-21.291166305541992,2340703441985093888,00040321-2117280
200801005101052,1.0150833129882812,-54.15077590942383,4923953028728757120,00040361-5409027
161119002601153,1.015375018119812,-58.9427490234375,4918247383717914752,00040369-5856338
170829001901325,1.015708327293396,-29.807167053222656,2320828154405729920,00040375-2948258
170829001901310,1.015708327293396,-29.19902801513672,2321000296694535424,00040377-2911563
170829001901396,1.0167499780654907,-29.974027633666992,2320817159289455104,00040402-2958264
140811005001131,1.0169166326522827,-73.71772003173828,4688630945947706752,00040403-7343037
201002002601339,1.0174167156219482,-65.49705505371094,4900019752968267648,00040415-6529493
170910004101015,1.019208312034607,4.4816389083862305,2741859503465604736,00040460+0428539
161118002501285,1.0221666097640991,-50.772945404052734,4976513532829053824,00040532-5046224
170713005601036,1.0262082815170288,-62.38685989379883,4904524967503654400,00040627-6223126
161119002601240,1.0291249752044678,-57.712528228759766,4919351057170323456,00040700-5742450
170829001901314,1.0298750400543213,-29.472749710083008,2320977481828263680,00040716-2928218
171029003301252,1.0300416946411133,-20.383638381958008,2365586416618288384,00040721-2023011
141104003301239,1.030916690826416,-74.3724136352539,4688532711455691136,00040739-7422206
171029003301191,1.031416654586792,-20.729860305786133,2341505363919076096,00040754-2043476
170711005801335,1.031583309173584,-63.708168029785156,4901340747469751936,00040760-6342293
170829001901360,1.0322500467300415,-29.883499145507812,2320824684072156416,00040772-2953005
170829001901086,1.0322500467300415,-30.69094467163086,2320570658230176768,00040773-3041274
140713004601020,1.0330417156219482,-76.2169189453125,4684944042941318784,00040792-7613009
161118002501113,1.0342916250228882,-52.37966537475586,4972384763586763008,00040822-5222467
170711005801331,1.0349583625793457,-63.54202651977539,4901358064777881856,00040840-6332312
170910004101019,1.0355833768844604,4.393916606903076,2741670868501755136,00040853+0423380
161118002501139,1.0377082824707031,-51.768585205078125,4973211871209033472,00040904-5146069
171027001601275,1.0382083654403687,-20.00255584716797,2365614183582473856,00040917-2000091
200801005101357,1.0385832786560059,-52.87158203125,4972309962436265344,00040925-5252169
171027001601279,1.0392082929611206,-19.873611450195312,2365620299615901568,00040940-1952251
170910004101033,1.0394582748413086,4.197694301605225,2741663103199506944,00040946+0411517
170910004101379,1.0401250123977661,4.887833118438721,2741911279294975488,00040963+0453160
170829001901087,1.0415832996368408,-30.785499572753906,2320557949422951040,00040997-3047077
161118002501144,1.0433332920074463,-51.83652877807617,4973210599899285632,00041039-5150115
161118002501126,1.0453749895095825,-52.02397155761719,4973157926419721984,00041089-5201262
171029003801152,1.046958327293396,-20.918611526489258,2341486912739576192,00041128-2055070
140708007101153,1.0470833778381348,-77.95616912841797,4683763957727047936,00041130-7757221
170711005801375,1.0484999418258667,-64.07230377197266,4901141387971438976,00041162-6404203
201002002601061,1.0485416650772095,-67.0860824584961,4707485057806343808,00041165-6705097
140811005001235,1.0486249923706055,-72.5685806274414,4689686786347637376,00041166-7234068
170910004101006,1.0487500429153442,4.538249969482422,2741883417843502976,00041169+0432176
161118002501273,1.0494166612625122,-51.24852752685547,4973439298317149568,00041185-5114547
171029003301153,1.0503333806991577,-20.916805267333984,2341486947099314432,00041209-2055005
171029003301130,1.050458312034607,-21.17180633544922,2340708939543517312,00041209-2110184
170829001901063,1.0509999990463257,-30.26272201538086,2320796887043796864,00041223-3015457
200927003101180,1.0521667003631592,-69.05005645751953,4706275663736134144,00041237-6903000
170910004101359,1.0516666173934937,5.168916702270508,2742060507935181952,00041239+0510082
170829001901083,1.0533332824707031,-30.694110870361328,2320558842776434432,00041279-3041387
171027001601185,1.0534166097640991,-20.693971633911133,2341511583031720320,00041280-2041383
170713005601351,1.0536249876022339,-61.68724822998047,4904805446047572480,00041288-6141141
